fecha,producto,categoria,cantidad,precio_unitario,total,dia_semana,mes,semana_anio,es_finde,es_feriado,es_puente,dias_distancia_cobro,pico_comida_rapida,fase_liquidez,promocion,es_evento_especial,lluvia_nocturna_mm,temp_nocturna_promed
2026-02-02,Arepa Rumbera,Arepas,18,3.5,63.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Arepa Pelúa,Arepas,1,3.0,3.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Arepa Llanera,Arepas,1,3.5,3.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Arepa Sifrina,Arepas,3,3.0,9.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Patacón Pollo Mechado,Patacones,4,4.0,16.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Patacón Carne Hamburguesa,Patacones,1,3.5,3.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Patacón Chancho,Patacones,2,4.5,9.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Patacón Parrillero,Patacones,3,4.5,13.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Viuda,Cachapas,1,1.5,1.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Sencilla,Cachapas,4,4.5,18.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Chorizo,Cachapas,2,6.5,13.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Tocineta,Cachapas,3,7.0,21.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Chancho,Cachapas,3,7.5,22.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Carne Mechada,Cachapas,4,6.5,26.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cachapa Chuleta Ahumada,Cachapas,2,8.0,16.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Jumbo Sencillo,Hotdogs,22,1.5,33.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Jumbo Especial,Hotdogs,9,2.0,18.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Jumbo Mega,Hotdogs,5,2.5,12.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Choriperro,Hotdogs,3,2.0,6.0,0,2,6,0,0,0,1,0,2,1,0,2.0,24.99
2026-02-02,Agua 300ml,Bebidas,5,0.5,2.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Jugo Natural Maracuyá,Bebidas,12,0.75,9.0,0,2,6,0,0,0,1,0,2,1,0,2.0,24.99
2026-02-02,Jugo Natural Mora,Bebidas,4,0.75,3.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Nutrimalta 350ml,Bebidas,12,0.5,6.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Nutrimalta 550ml,Bebidas,7,1.0,7.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cola Coca-Cola,Bebidas,7,0.5,3.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cola Sprite,Bebidas,7,0.5,3.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cola Fanta,Bebidas,4,0.5,2.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cola Inca,Bebidas,5,0.5,2.5,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-02,Cola Tropical,Bebidas,2,0.5,1.0,0,2,6,0,0,0,1,0,2,0,0,2.0,24.99
2026-02-03,La Sencilla,Hamburguesas,10,2.0,20.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,La Especial,Hamburguesas,10,2.25,22.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,La Sub-Especial,Hamburguesas,4,2.75,11.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,La Completa,Hamburguesas,6,3.0,18.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Pollo Sencilla,Hamburguesas,8,2.75,22.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Pollo Completa,Hamburguesas,3,3.25,9.75,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Lomo Sencilla,Hamburguesas,14,3.25,45.5,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Lomo Completa,Hamburguesas,2,3.75,7.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Chancho Sencilla,Hamburguesas,1,2.75,2.75,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Chancho Completa,Hamburguesas,4,3.25,13.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Doble Carne,Hamburguesas,4,3.75,15.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,La Monster,Hamburguesas,2,4.25,8.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,La Trifásica,Hamburguesas,1,6.0,6.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Pepito Sencillo,Pepito,6,7.0,42.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Pepito Completo,Pepito,8,8.5,68.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Pepito Pollo,Pepito,1,8.0,8.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Pepito Carne,Pepito,2,9.0,18.0,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Pepito Monster,Pepito,2,11.0,22.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Monstrico,Pepito,4,3.5,14.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Salchipapa,Papas,9,2.0,18.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Papipollo,Papas,3,2.5,7.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Papichancho,Papas,6,3.5,21.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Papaparillera,Papas,1,8.0,8.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Porción de Papa,Papas,3,1.5,4.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Bandejita Con Todo,Bandejitas,2,3.5,7.0,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Arepa Catira,Arepas,1,3.5,3.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Arepa Reina Pepiada,Arepas,2,3.5,7.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Arepa Rumbera,Arepas,16,3.5,56.0,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Arepa Llanera,Arepas,5,3.5,17.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Arepa Sifrina,Arepas,2,3.0,6.0,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Patacón Carne Mechada,Patacones,1,4.0,4.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Patacón Pollo Mechado,Patacones,3,4.0,12.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Patacón Carne Hamburguesa,Patacones,2,3.5,7.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Patacón Chancho,Patacones,2,4.5,9.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Viuda,Cachapas,1,1.5,1.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Sencilla,Cachapas,3,4.5,13.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Chorizo,Cachapas,1,6.5,6.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Pollo Mechado,Cachapas,1,6.5,6.5,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Cachapa Chancho,Cachapas,1,7.5,7.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Carne Mechada,Cachapas,3,6.5,19.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Llanera,Cachapas,2,7.5,15.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cachapa Chuleta Ahumada,Cachapas,2,8.0,16.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Jumbo Sencillo,Hotdogs,9,1.5,13.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Jumbo Especial,Hotdogs,7,2.0,14.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Jumbo Mega,Hotdogs,3,2.5,7.5,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Choriperro,Hotdogs,4,2.0,8.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Agua 300ml,Bebidas,10,0.5,5.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Jugo Natural Maracuyá,Bebidas,3,0.75,2.25,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Jugo Natural Mora,Bebidas,7,0.75,5.25,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Nutrimalta 350ml,Bebidas,8,0.5,4.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Nutrimalta 550ml,Bebidas,6,1.0,6.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cola Coca-Cola,Bebidas,25,0.5,12.5,1,2,6,0,0,0,2,0,1,1,0,0.3,28.0
2026-02-03,Cola Sprite,Bebidas,5,0.5,2.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cola Fanta,Bebidas,5,0.5,2.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cola Inca,Bebidas,6,0.5,3.0,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-03,Cola Tropical,Bebidas,1,0.5,0.5,1,2,6,0,0,0,2,0,1,0,0,0.3,28.0
2026-02-04,La Sencilla,Hamburguesas,12,2.0,24.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,La Especial,Hamburguesas,9,2.25,20.25,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,La Sub-Especial,Hamburguesas,3,2.75,8.25,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,La Completa,Hamburguesas,11,3.0,33.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Pollo Sencilla,Hamburguesas,3,2.75,8.25,2,2,6,0,0,0,3,0,1,1,0,0.6,26.8
2026-02-04,Pollo Completa,Hamburguesas,2,3.25,6.5,2,2,6,0,0,0,3,0,1,1,0,0.6,26.8
2026-02-04,Lomo Sencilla,Hamburguesas,8,3.25,26.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Lomo Completa,Hamburguesas,3,3.75,11.25,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Chancho Sencilla,Hamburguesas,4,2.75,11.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Chancho Completa,Hamburguesas,3,3.25,9.75,2,2,6,0,0,0,3,0,1,1,0,0.6,26.8
2026-02-04,Doble Carne,Hamburguesas,8,3.75,30.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,La Monster,Hamburguesas,1,4.25,4.25,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,La Trifásica,Hamburguesas,2,6.0,12.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Pepito Sencillo,Pepito,7,7.0,49.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Pepito Completo,Pepito,8,8.5,68.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Pepito Pollo,Pepito,8,8.0,64.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Pepito Monster,Pepito,1,11.0,11.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Monstrico,Pepito,4,3.5,14.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Salchipapa,Papas,3,2.0,6.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Papichancho,Papas,1,3.5,3.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Papaparillera,Papas,2,8.0,16.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Porción de Papa,Papas,3,1.5,4.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Bandejita La Bestia,Bandejitas,2,5.0,10.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Arepa Dominó,Arepas,1,2.5,2.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Arepa Reina Pepiada,Arepas,4,3.5,14.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Arepa Rumbera,Arepas,9,3.5,31.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Arepa Pelúa,Arepas,1,3.0,3.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Arepa Sifrina,Arepas,2,3.0,6.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Arepa Perico,Arepas,6,2.5,15.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Patacón Carne Mechada,Patacones,3,4.0,12.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Patacón Pollo Mechado,Patacones,2,4.0,8.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Patacón Carne Hamburguesa,Patacones,1,3.5,3.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Patacón Chancho,Patacones,2,4.5,9.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Patacón Parrillero,Patacones,1,4.5,4.5,2,2,6,0,0,0,3,0,1,1,0,0.6,26.8
2026-02-04,Cachapa Viuda,Cachapas,2,1.5,3.0,2,2,6,0,0,0,3,0,1,1,0,0.6,26.8
2026-02-04,Cachapa Sencilla,Cachapas,1,4.5,4.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cachapa Chorizo,Cachapas,2,6.5,13.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cachapa Pollo Mechado,Cachapas,2,6.5,13.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cachapa Tocineta,Cachapas,1,7.0,7.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cachapa Carne Mechada,Cachapas,2,6.5,13.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cachapa Parrillera,Cachapas,2,11.5,23.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cachapa Llanera,Cachapas,2,7.5,15.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Jumbo Sencillo,Hotdogs,13,1.5,19.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Jumbo Especial,Hotdogs,7,2.0,14.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Jumbo Mega,Hotdogs,6,2.5,15.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Choriperro,Hotdogs,2,2.0,4.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Agua 300ml,Bebidas,12,0.5,6.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Jugo Natural Maracuyá,Bebidas,6,0.75,4.5,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Jugo Natural Mora,Bebidas,5,0.75,3.75,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Nutrimalta 350ml,Bebidas,6,0.5,3.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Nutrimalta 550ml,Bebidas,3,1.0,3.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cola Coca-Cola,Bebidas,18,0.5,9.0,2,2,6,0,0,0,3,0,1,1,0,0.6,26.8
2026-02-04,Cola Sprite,Bebidas,8,0.5,4.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cola Fanta,Bebidas,4,0.5,2.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cola Inca,Bebidas,6,0.5,3.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-04,Cola Tropical,Bebidas,4,0.5,2.0,2,2,6,0,0,0,3,0,1,0,0,0.6,26.8
2026-02-05,La Sencilla,Hamburguesas,11,2.0,22.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,La Especial,Hamburguesas,7,2.25,15.75,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,La Sub-Especial,Hamburguesas,5,2.75,13.75,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,La Completa,Hamburguesas,12,3.0,36.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pollo Sencilla,Hamburguesas,3,2.75,8.25,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pollo Completa,Hamburguesas,4,3.25,13.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Lomo Sencilla,Hamburguesas,8,3.25,26.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Lomo Completa,Hamburguesas,2,3.75,7.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Chancho Sencilla,Hamburguesas,8,2.75,22.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Chancho Completa,Hamburguesas,1,3.25,3.25,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Doble Carne,Hamburguesas,2,3.75,7.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,La Monster,Hamburguesas,1,4.25,4.25,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,La Trifásica,Hamburguesas,3,6.0,18.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pepito Sencillo,Pepito,10,7.0,70.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pepito Completo,Pepito,6,8.5,51.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pepito Pollo,Pepito,2,8.0,16.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pepito Carne,Pepito,2,9.0,18.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Pepito Monster,Pepito,1,11.0,11.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Monstrico,Pepito,2,3.5,7.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Salchipapa,Papas,5,2.0,10.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Papipollo,Papas,3,2.5,7.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Papichancho,Papas,4,3.5,14.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Papaparillera,Papas,1,8.0,8.0,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,Porción de Papa,Papas,6,1.5,9.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Bandejita Con Todo,Bandejitas,2,3.5,7.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Bandejita La Bestia,Bandejitas,1,5.0,5.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Arepa Dominó,Arepas,3,2.5,7.5,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,Arepa Rumbera,Arepas,3,3.5,10.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Arepa Pelúa,Arepas,2,3.0,6.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Arepa Perico,Arepas,2,2.5,5.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Patacón Carne Mechada,Patacones,3,4.0,12.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Patacón Pollo Mechado,Patacones,1,4.0,4.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Patacón Carne Hamburguesa,Patacones,4,3.5,14.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Patacón Chancho,Patacones,1,4.5,4.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Patacón Parrillero,Patacones,1,4.5,4.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Viuda,Cachapas,1,1.5,1.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Chorizo,Cachapas,2,6.5,13.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Pollo Mechado,Cachapas,1,6.5,6.5,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,Cachapa Tocineta,Cachapas,5,7.0,35.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Chancho,Cachapas,2,7.5,15.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Carne Mechada,Cachapas,2,6.5,13.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Parrillera,Cachapas,2,11.5,23.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cachapa Chuleta Ahumada,Cachapas,5,8.0,40.0,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,Jumbo Sencillo,Hotdogs,6,1.5,9.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Jumbo Especial,Hotdogs,9,2.0,18.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Jumbo Mega,Hotdogs,7,2.5,17.5,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,Choriperro,Hotdogs,4,2.0,8.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Agua 300ml,Bebidas,12,0.5,6.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Jugo Natural Maracuyá,Bebidas,6,0.75,4.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Jugo Natural Mora,Bebidas,8,0.75,6.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Nutrimalta 350ml,Bebidas,9,0.5,4.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Nutrimalta 550ml,Bebidas,2,1.0,2.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cola Coca-Cola,Bebidas,17,0.5,8.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cola Sprite,Bebidas,8,0.5,4.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cola Fanta,Bebidas,3,0.5,1.5,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-05,Cola Inca,Bebidas,11,0.5,5.5,3,2,6,0,0,0,4,0,1,1,0,4.7,26.31
2026-02-05,Cola Tropical,Bebidas,6,0.5,3.0,3,2,6,0,0,0,4,0,1,0,0,4.7,26.31
2026-02-06,La Sencilla,Hamburguesas,21,2.0,42.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,La Especial,Hamburguesas,14,2.25,31.5,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,La Sub-Especial,Hamburguesas,7,2.75,19.25,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,La Completa,Hamburguesas,31,3.0,93.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Pollo Sencilla,Hamburguesas,5,2.75,13.75,4,2,6,0,0,0,5,0,1,1,0,7.0,25.71
2026-02-06,Pollo Completa,Hamburguesas,8,3.25,26.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Lomo Sencilla,Hamburguesas,16,3.25,52.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Lomo Completa,Hamburguesas,6,3.75,22.5,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Chancho Sencilla,Hamburguesas,3,2.75,8.25,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Chancho Completa,Hamburguesas,5,3.25,16.25,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Doble Carne,Hamburguesas,2,3.75,7.5,4,2,6,0,0,0,5,0,1,1,0,7.0,25.71
2026-02-06,La Monster,Hamburguesas,1,4.25,4.25,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Pepito Sencillo,Pepito,14,7.0,98.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Pepito Completo,Pepito,8,8.5,68.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Pepito Pollo,Pepito,5,8.0,40.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Pepito Carne,Pepito,8,9.0,72.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Monstrico,Pepito,1,3.5,3.5,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Salchipapa,Papas,7,2.0,14.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Papipollo,Papas,4,2.5,10.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Papichancho,Papas,3,3.5,10.5,4,2,6,0,0,0,5,0,1,1,0,7.0,25.71
2026-02-06,Papaparillera,Papas,4,8.0,32.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Porción de Papa,Papas,3,1.5,4.5,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Bandejita Con Todo,Bandejitas,1,3.5,3.5,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
2026-02-06,Bandejita La Bestia,Bandejitas,1,5.0,5.0,4,2,6,0,0,0,5,0,1,0,0,7.0,25.71
