fecha,producto,categoria,cantidad,precio_unitario,total,dia_semana,mes,semana_anio,es_finde,es_feriado,es_puente,es_quincena,promocion,descuento_pct
2025-08-01,Gaseosa,Bebidas,174,1.5,261.0,4,8,31,0,0,0,1,0,0
2025-08-01,Jugo Natural,Bebidas,95,2.0,190.0,4,8,31,0,0,0,1,0,0
2025-08-01,Ensalada César,Acompañamientos,42,5.0,210.0,4,8,31,0,0,0,1,0,0
2025-08-01,Hot Dog,Platos,58,3.0,174.0,4,8,31,0,0,0,1,0,0
2025-08-01,Brownie,Postres,42,2.5,105.0,4,8,31,0,0,0,1,0,0
2025-08-02,Hamburguesa Clásica,Platos,144,4.5,648.0,5,8,31,1,0,0,1,1,30
2025-08-02,Hamburguesa Especial,Platos,59,6.5,383.5,5,8,31,1,0,0,1,0,0
2025-08-02,Pizza Familiar,Platos,73,12.0,876.0,5,8,31,1,0,0,1,0,0
2025-08-02,Pizza Personal,Platos,104,7.0,728.0,5,8,31,1,0,0,1,0,0
2025-08-02,Papas Fritas,Acompañamientos,176,2.5,440.0,5,8,31,1,0,0,1,1,0
2025-08-02,Papas con Queso,Acompañamientos,79,3.5,276.5,5,8,31,1,0,0,1,0,0
2025-08-02,Pollo Broaster,Platos,77,6.5,500.5,5,8,31,1,0,0,1,1,0
2025-08-02,Alitas BBQ,Acompañamientos,77,8.0,616.0,5,8,31,1,0,0,1,0,0
2025-08-02,Gaseosa,Bebidas,161,1.5,241.5,5,8,31,1,0,0,1,0,0
2025-08-02,Jugo Natural,Bebidas,109,2.0,218.0,5,8,31,1,0,0,1,0,30
2025-08-02,Ensalada César,Acompañamientos,34,5.0,170.0,5,8,31,1,0,0,1,0,0
2025-08-02,Hot Dog,Platos,46,3.0,138.0,5,8,31,1,0,0,1,0,15
2025-08-02,Brownie,Postres,39,2.5,97.5,5,8,31,1,0,0,1,0,0
2025-08-03,Hamburguesa Clásica,Platos,251,4.5,1129.5,6,8,31,1,0,0,1,0,20
2025-08-03,Hamburguesa Especial,Platos,86,6.5,559.0,6,8,31,1,0,0,1,0,0
2025-08-03,Pizza Familiar,Platos,97,12.0,1164.0,6,8,31,1,0,0,1,0,0
2025-08-03,Pizza Personal,Platos,154,7.0,1078.0,6,8,31,1,0,0,1,0,30
2025-08-03,Papas Fritas,Acompañamientos,173,2.5,432.5,6,8,31,1,0,0,1,0,0
2025-08-03,Papas con Queso,Acompañamientos,118,3.5,413.0,6,8,31,1,0,0,1,0,0
2025-08-03,Pollo Broaster,Platos,127,6.5,825.5,6,8,31,1,0,0,1,0,0
2025-08-03,Alitas BBQ,Acompañamientos,92,8.0,736.0,6,8,31,1,0,0,1,0,0
2025-08-03,Gaseosa,Bebidas,201,1.5,301.5,6,8,31,1,0,0,1,0,0
2025-08-03,Jugo Natural,Bebidas,158,2.0,316.0,6,8,31,1,0,0,1,0,0
2025-08-03,Ensalada César,Acompañamientos,77,5.0,385.0,6,8,31,1,0,0,1,1,0
2025-08-03,Hot Dog,Platos,127,3.0,381.0,6,8,31,1,0,0,1,1,0
2025-08-03,Brownie,Postres,71,2.5,177.5,6,8,31,1,0,0,1,0,0
2025-08-04,Hamburguesa Clásica,Platos,44,4.5,198.0,0,8,32,0,0,0,1,0,25
2025-08-04,Hamburguesa Especial,Platos,22,6.5,143.0,0,8,32,0,0,0,1,0,0
2025-08-04,Pizza Familiar,Platos,17,12.0,204.0,0,8,32,0,0,0,1,0,0
2025-08-04,Pizza Personal,Platos,20,7.0,140.0,0,8,32,0,0,0,1,0,0
2025-08-04,Papas Fritas,Acompañamientos,47,2.5,117.5,0,8,32,0,0,0,1,0,10
2025-08-04,Papas con Queso,Acompañamientos,19,3.5,66.5,0,8,32,0,0,0,1,0,0
2025-08-04,Pollo Broaster,Platos,23,6.5,149.5,0,8,32,0,0,0,1,0,0
2025-08-04,Alitas BBQ,Acompañamientos,17,8.0,136.0,0,8,32,0,0,0,1,0,0
2025-08-04,Gaseosa,Bebidas,64,1.5,96.0,0,8,32,0,0,0,1,0,0
2025-08-04,Jugo Natural,Bebidas,32,2.0,64.0,0,8,32,0,0,0,1,0,0
2025-08-04,Ensalada César,Acompañamientos,21,5.0,105.0,0,8,32,0,0,0,1,0,0
2025-08-04,Hot Dog,Platos,34,3.0,102.0,0,8,32,0,0,0,1,1,25
2025-08-04,Brownie,Postres,14,2.5,35.0,0,8,32,0,0,0,1,0,0
2025-08-05,Hamburguesa Clásica,Platos,31,4.5,139.5,1,8,32,0,0,0,1,0,0
2025-08-05,Hamburguesa Especial,Platos,36,6.5,234.0,1,8,32,0,0,0,1,0,30
2025-08-05,Pizza Familiar,Platos,17,12.0,204.0,1,8,32,0,0,0,1,0,0
2025-08-05,Pizza Personal,Platos,22,7.0,154.0,1,8,32,0,0,0,1,0,25
2025-08-05,Papas Fritas,Acompañamientos,34,2.5,85.0,1,8,32,0,0,0,1,0,0
2025-08-05,Papas con Queso,Acompañamientos,27,3.5,94.5,1,8,32,0,0,0,1,0,0
2025-08-05,Pollo Broaster,Platos,32,6.5,208.0,1,8,32,0,0,0,1,0,20
2025-08-05,Alitas BBQ,Acompañamientos,25,8.0,200.0,1,8,32,0,0,0,1,1,0
2025-08-05,Gaseosa,Bebidas,51,1.5,76.5,1,8,32,0,0,0,1,0,0
2025-08-05,Jugo Natural,Bebidas,34,2.0,68.0,1,8,32,0,0,0,1,0,0
2025-08-05,Ensalada César,Acompañamientos,29,5.0,145.0,1,8,32,0,0,0,1,1,0
2025-08-05,Hot Dog,Platos,16,3.0,48.0,1,8,32,0,0,0,1,0,0
2025-08-05,Brownie,Postres,17,2.5,42.5,1,8,32,0,0,0,1,0,0
2025-08-06,Hamburguesa Clásica,Platos,51,4.5,229.5,2,8,32,0,0,0,1,0,0
2025-08-06,Hamburguesa Especial,Platos,34,6.5,221.0,2,8,32,0,0,0,1,0,30
2025-08-06,Pizza Familiar,Platos,20,12.0,240.0,2,8,32,0,0,0,1,0,0
2025-08-06,Pizza Personal,Platos,21,7.0,147.0,2,8,32,0,0,0,1,0,0
2025-08-06,Papas Fritas,Acompañamientos,54,2.5,135.0,2,8,32,0,0,0,1,0,0
2025-08-06,Papas con Queso,Acompañamientos,28,3.5,98.0,2,8,32,0,0,0,1,0,0
2025-08-06,Pollo Broaster,Platos,30,6.5,195.0,2,8,32,0,0,0,1,0,30
2025-08-06,Alitas BBQ,Acompañamientos,20,8.0,160.0,2,8,32,0,0,0,1,1,0
2025-08-06,Gaseosa,Bebidas,72,1.5,108.0,2,8,32,0,0,0,1,0,0
2025-08-06,Jugo Natural,Bebidas,38,2.0,76.0,2,8,32,0,0,0,1,0,0
2025-08-06,Ensalada César,Acompañamientos,21,5.0,105.0,2,8,32,0,0,0,1,0,0
2025-08-06,Hot Dog,Platos,22,3.0,66.0,2,8,32,0,0,0,1,0,0
2025-08-06,Brownie,Postres,21,2.5,52.5,2,8,32,0,0,0,1,0,0
2025-08-07,Hamburguesa Clásica,Platos,44,4.5,198.0,3,8,32,0,0,0,1,0,0
2025-08-07,Hamburguesa Especial,Platos,30,6.5,195.0,3,8,32,0,0,0,1,0,20
2025-08-07,Pizza Familiar,Platos,20,12.0,240.0,3,8,32,0,0,0,1,0,15
2025-08-07,Pizza Personal,Platos,30,7.0,210.0,3,8,32,0,0,0,1,1,0
2025-08-07,Papas Fritas,Acompañamientos,79,2.5,197.5,3,8,32,0,0,0,1,1,0
2025-08-07,Papas con Queso,Acompañamientos,30,3.5,105.0,3,8,32,0,0,0,1,0,0
2025-08-07,Pollo Broaster,Platos,38,6.5,247.0,3,8,32,0,0,0,1,1,0
2025-08-07,Alitas BBQ,Acompañamientos,20,8.0,160.0,3,8,32,0,0,0,1,1,0
2025-08-07,Gaseosa,Bebidas,79,1.5,118.5,3,8,32,0,0,0,1,0,0
2025-08-07,Jugo Natural,Bebidas,43,2.0,86.0,3,8,32,0,0,0,1,0,0
2025-08-07,Ensalada César,Acompañamientos,22,5.0,110.0,3,8,32,0,0,0,1,0,15
2025-08-07,Hot Dog,Platos,31,3.0,93.0,3,8,32,0,0,0,1,0,0
2025-08-07,Brownie,Postres,15,2.5,37.5,3,8,32,0,0,0,1,0,0
2025-08-08,Hamburguesa Clásica,Platos,58,4.5,261.0,4,8,32,0,0,0,0,0,0
2025-08-08,Hamburguesa Especial,Platos,30,6.5,195.0,4,8,32,0,0,0,0,0,0
2025-08-08,Pizza Familiar,Platos,52,12.0,624.0,4,8,32,0,0,0,0,1,0
2025-08-08,Pizza Personal,Platos,49,7.0,343.0,4,8,32,0,0,0,0,0,20
2025-08-08,Papas Fritas,Acompañamientos,46,2.5,115.0,4,8,32,0,0,0,0,0,0
2025-08-08,Papas con Queso,Acompañamientos,36,3.5,126.0,4,8,32,0,0,0,0,0,0
2025-08-08,Pollo Broaster,Platos,35,6.5,227.5,4,8,32,0,0,0,0,0,0
2025-08-08,Alitas BBQ,Acompañamientos,23,8.0,184.0,4,8,32,0,0,0,0,0,15
2025-08-08,Gaseosa,Bebidas,98,1.5,147.0,4,8,32,0,0,0,0,0,0
2025-08-08,Jugo Natural,Bebidas,86,2.0,172.0,4,8,32,0,0,0,0,1,20
2025-08-08,Ensalada César,Acompañamientos,20,5.0,100.0,4,8,32,0,0,0,0,0,0
2025-08-08,Hot Dog,Platos,21,3.0,63.0,4,8,32,0,0,0,0,0,0
2025-08-08,Brownie,Postres,29,2.5,72.5,4,8,32,0,0,0,0,0,20
2025-08-09,Hamburguesa Clásica,Platos,112,4.5,504.0,5,8,32,1,0,1,0,0,10
2025-08-09,Hamburguesa Especial,Platos,56,6.5,364.0,5,8,32,1,0,1,0,0,0
2025-08-09,Pizza Familiar,Platos,60,12.0,720.0,5,8,32,1,0,1,0,0,0
2025-08-09,Pizza Personal,Platos,64,7.0,448.0,5,8,32,1,0,1,0,0,0
2025-08-09,Papas Fritas,Acompañamientos,108,2.5,270.0,5,8,32,1,0,1,0,0,0
2025-08-09,Papas con Queso,Acompañamientos,72,3.5,252.0,5,8,32,1,0,1,0,0,30
2025-08-09,Pollo Broaster,Platos,63,6.5,409.5,5,8,32,1,0,1,0,0,0
2025-08-09,Alitas BBQ,Acompañamientos,65,8.0,520.0,5,8,32,1,0,1,0,1,0
2025-08-09,Gaseosa,Bebidas,146,1.5,219.0,5,8,32,1,0,1,0,0,0
2025-08-09,Jugo Natural,Bebidas,70,2.0,140.0,5,8,32,1,0,1,0,0,0
2025-08-09,Ensalada César,Acompañamientos,30,5.0,150.0,5,8,32,1,0,1,0,0,0
2025-08-09,Hot Dog,Platos,49,3.0,147.0,5,8,32,1,0,1,0,0,0
2025-08-09,Brownie,Postres,36,2.5,90.0,5,8,32,1,0,1,0,0,0
2025-08-10,Hamburguesa Clásica,Platos,114,4.5,513.0,6,8,32,1,1,0,0,1,0
2025-08-10,Hamburguesa Especial,Platos,53,6.5,344.5,6,8,32,1,1,0,0,0,0
2025-08-10,Pizza Familiar,Platos,52,12.0,624.0,6,8,32,1,1,0,0,0,0
2025-08-10,Pizza Personal,Platos,78,7.0,546.0,6,8,32,1,1,0,0,0,0
2025-08-10,Papas Fritas,Acompañamientos,102,2.5,255.0,6,8,32,1,1,0,0,0,0
2025-08-10,Papas con Queso,Acompañamientos,66,3.5,231.0,6,8,32,1,1,0,0,0,0
2025-08-10,Pollo Broaster,Platos,99,6.5,643.5,6,8,32,1,1,0,0,1,15
2025-08-10,Alitas BBQ,Acompañamientos,62,8.0,496.0,6,8,32,1,1,0,0,1,0
2025-08-10,Gaseosa,Bebidas,133,1.5,199.5,6,8,32,1,1,0,0,0,0
2025-08-10,Jugo Natural,Bebidas,66,2.0,132.0,6,8,32,1,1,0,0,0,0
2025-08-10,Ensalada César,Acompañamientos,24,5.0,120.0,6,8,32,1,1,0,0,0,0
2025-08-10,Hot Dog,Platos,39,3.0,117.0,6,8,32,1,1,0,0,0,0
2025-08-10,Brownie,Postres,29,2.5,72.5,6,8,32,1,1,0,0,0,0
2025-08-11,Hamburguesa Clásica,Platos,30,4.5,135.0,0,8,33,0,0,1,0,0,0
2025-08-11,Hamburguesa Especial,Platos,23,6.5,149.5,0,8,33,0,0,1,0,0,0
2025-08-11,Pizza Familiar,Platos,21,12.0,252.0,0,8,33,0,0,1,0,1,0
2025-08-11,Pizza Personal,Platos,32,7.0,224.0,0,8,33,0,0,1,0,1,0
2025-08-11,Papas Fritas,Acompañamientos,45,2.5,112.5,0,8,33,0,0,1,0,0,0
2025-08-11,Papas con Queso,Acompañamientos,31,3.5,108.5,0,8,33,0,0,1,0,0,0
2025-08-11,Pollo Broaster,Platos,39,6.5,253.5,0,8,33,0,0,1,0,1,0
2025-08-11,Alitas BBQ,Acompañamientos,16,8.0,128.0,0,8,33,0,0,1,0,0,0
2025-08-11,Gaseosa,Bebidas,55,1.5,82.5,0,8,33,0,0,1,0,0,0
2025-08-11,Jugo Natural,Bebidas,33,2.0,66.0,0,8,33,0,0,1,0,0,0
2025-08-11,Ensalada César,Acompañamientos,19,5.0,95.0,0,8,33,0,0,1,0,0,0
2025-08-11,Hot Dog,Platos,19,3.0,57.0,0,8,33,0,0,1,0,0,0
2025-08-11,Brownie,Postres,16,2.5,40.0,0,8,33,0,0,1,0,0,0
2025-08-12,Hamburguesa Clásica,Platos,38,4.5,171.0,1,8,33,0,0,0,0,0,0
2025-08-12,Hamburguesa Especial,Platos,24,6.5,156.0,1,8,33,0,0,0,0,0,0
2025-08-12,Pizza Familiar,Platos,24,12.0,288.0,1,8,33,0,0,0,0,1,0
2025-08-12,Pizza Personal,Platos,18,7.0,126.0,1,8,33,0,0,0,0,0,0
2025-08-12,Papas Fritas,Acompañamientos,56,2.5,140.0,1,8,33,0,0,0,0,0,0
2025-08-12,Papas con Queso,Acompañamientos,33,3.5,115.5,1,8,33,0,0,0,0,0,0
2025-08-12,Pollo Broaster,Platos,21,6.5,136.5,1,8,33,0,0,0,0,0,0
2025-08-12,Alitas BBQ,Acompañamientos,13,8.0,104.0,1,8,33,0,0,0,0,0,0
2025-08-12,Gaseosa,Bebidas,65,1.5,97.5,1,8,33,0,0,0,0,0,0
2025-08-12,Jugo Natural,Bebidas,36,2.0,72.0,1,8,33,0,0,0,0,0,0
2025-08-12,Ensalada César,Acompañamientos,19,5.0,95.0,1,8,33,0,0,0,0,0,0
2025-08-12,Hot Dog,Platos,21,3.0,63.0,1,8,33,0,0,0,0,0,0
2025-08-12,Brownie,Postres,18,2.5,45.0,1,8,33,0,0,0,0,0,15
2025-08-13,Hamburguesa Clásica,Platos,41,4.5,184.5,2,8,33,0,0,0,0,0,0
2025-08-13,Hamburguesa Especial,Platos,35,6.5,227.5,2,8,33,0,0,0,0,1,0
2025-08-13,Pizza Familiar,Platos,18,12.0,216.0,2,8,33,0,0,0,0,0,25
2025-08-13,Pizza Personal,Platos,23,7.0,161.0,2,8,33,0,0,0,0,0,0
2025-08-13,Papas Fritas,Acompañamientos,58,2.5,145.0,2,8,33,0,0,0,0,0,0
2025-08-13,Papas con Queso,Acompañamientos,26,3.5,91.0,2,8,33,0,0,0,0,0,0
2025-08-13,Pollo Broaster,Platos,26,6.5,169.0,2,8,33,0,0,0,0,0,0
2025-08-13,Alitas BBQ,Acompañamientos,16,8.0,128.0,2,8,33,0,0,0,0,0,0
2025-08-13,Gaseosa,Bebidas,56,1.5,84.0,2,8,33,0,0,0,0,0,0
2025-08-13,Jugo Natural,Bebidas,39,2.0,78.0,2,8,33,0,0,0,0,0,0
2025-08-13,Ensalada César,Acompañamientos,22,5.0,110.0,2,8,33,0,0,0,0,1,0
2025-08-13,Hot Dog,Platos,24,3.0,72.0,2,8,33,0,0,0,0,0,0
2025-08-13,Brownie,Postres,31,2.5,77.5,2,8,33,0,0,0,0,1,0
2025-08-14,Hamburguesa Clásica,Platos,65,4.5,292.5,3,8,33,0,0,0,0,0,25
2025-08-14,Hamburguesa Especial,Platos,48,6.5,312.0,3,8,33,0,0,0,0,0,0
2025-08-14,Pizza Familiar,Platos,29,12.0,348.0,3,8,33,0,0,0,0,0,0
2025-08-14,Pizza Personal,Platos,31,7.0,217.0,3,8,33,0,0,0,0,0,0
2025-08-14,Papas Fritas,Acompañamientos,92,2.5,230.0,3,8,33,0,0,0,0,0,0
2025-08-14,Papas con Queso,Acompañamientos,48,3.5,168.0,3,8,33,0,0,0,0,0,0
2025-08-14,Pollo Broaster,Platos,30,6.5,195.0,3,8,33,0,0,0,0,0,0
2025-08-14,Alitas BBQ,Acompañamientos,33,8.0,264.0,3,8,33,0,0,0,0,1,0
2025-08-14,Gaseosa,Bebidas,111,1.5,166.5,3,8,33,0,0,0,0,0,15
2025-08-14,Jugo Natural,Bebidas,39,2.0,78.0,3,8,33,0,0,0,0,0,0
2025-08-14,Ensalada César,Acompañamientos,29,5.0,145.0,3,8,33,0,0,0,0,0,0
2025-08-14,Hot Dog,Platos,54,3.0,162.0,3,8,33,0,0,0,0,1,0
2025-08-14,Brownie,Postres,23,2.5,57.5,3,8,33,0,0,0,0,0,0
2025-08-15,Hamburguesa Clásica,Platos,58,4.5,261.0,4,8,33,0,0,0,1,0,0
2025-08-15,Hamburguesa Especial,Platos,34,6.5,221.0,4,8,33,0,0,0,1,0,0
2025-08-15,Pizza Familiar,Platos,31,12.0,372.0,4,8,33,0,0,0,1,0,0
2025-08-15,Pizza Personal,Platos,53,7.0,371.0,4,8,33,0,0,0,1,0,0
2025-08-15,Papas Fritas,Acompañamientos,79,2.5,197.5,4,8,33,0,0,0,1,0,0
2025-08-15,Papas con Queso,Acompañamientos,37,3.5,129.5,4,8,33,0,0,0,1,0,0
2025-08-15,Pollo Broaster,Platos,35,6.5,227.5,4,8,33,0,0,0,1,0,0
2025-08-15,Alitas BBQ,Acompañamientos,37,8.0,296.0,4,8,33,0,0,0,1,0,0
2025-08-15,Gaseosa,Bebidas,81,1.5,121.5,4,8,33,0,0,0,1,0,0
2025-08-15,Jugo Natural,Bebidas,36,2.0,72.0,4,8,33,0,0,0,1,0,0
2025-08-15,Ensalada César,Acompañamientos,21,5.0,105.0,4,8,33,0,0,0,1,0,0
2025-08-15,Hot Dog,Platos,30,3.0,90.0,4,8,33,0,0,0,1,0,30
2025-08-15,Brownie,Postres,24,2.5,60.0,4,8,33,0,0,0,1,0,0
2025-08-16,Hamburguesa Clásica,Platos,120,4.5,540.0,5,8,33,1,0,0,1,0,0
2025-08-16,Hamburguesa Especial,Platos,58,6.5,377.0,5,8,33,1,0,0,1,0,0
2025-08-16,Pizza Familiar,Platos,67,12.0,804.0,5,8,33,1,0,0,1,0,0
2025-08-16,Pizza Personal,Platos,88,7.0,616.0,5,8,33,1,0,0,1,0,0
2025-08-16,Papas Fritas,Acompañamientos,133,2.5,332.5,5,8,33,1,0,0,1,0,0
2025-08-16,Papas con Queso,Acompañamientos,60,3.5,210.0,5,8,33,1,0,0,1,0,0
2025-08-16,Pollo Broaster,Platos,120,6.5,780.0,5,8,33,1,0,0,1,1,25
2025-08-16,Alitas BBQ,Acompañamientos,60,8.0,480.0,5,8,33,1,0,0,1,0,0
2025-08-16,Gaseosa,Bebidas,154,1.5,231.0,5,8,33,1,0,0,1,0,0
2025-08-16,Jugo Natural,Bebidas,134,2.0,268.0,5,8,33,1,0,0,1,1,0
2025-08-16,Ensalada César,Acompañamientos,48,5.0,240.0,5,8,33,1,0,0,1,0,0
2025-08-16,Hot Dog,Platos,41,3.0,123.0,5,8,33,1,0,0,1,0,0
2025-08-16,Brownie,Postres,51,2.5,127.5,5,8,33,1,0,0,1,0,0
2025-08-17,Hamburguesa Clásica,Platos,239,4.5,1075.5,6,8,33,1,0,0,1,0,25
2025-08-17,Hamburguesa Especial,Platos,109,6.5,708.5,6,8,33,1,0,0,1,0,0
2025-08-17,Pizza Familiar,Platos,103,12.0,1236.0,6,8,33,1,0,0,1,0,0
2025-08-17,Pizza Personal,Platos,174,7.0,1218.0,6,8,33,1,0,0,1,0,0
2025-08-17,Papas Fritas,Acompañamientos,142,2.5,355.0,6,8,33,1,0,0,1,0,0
2025-08-17,Papas con Queso,Acompañamientos,141,3.5,493.5,6,8,33,1,0,0,1,1,0
2025-08-17,Pollo Broaster,Platos,207,6.5,1345.5,6,8,33,1,0,0,1,1,0
2025-08-17,Alitas BBQ,Acompañamientos,96,8.0,768.0,6,8,33,1,0,0,1,0,0
2025-08-17,Gaseosa,Bebidas,314,1.5,471.0,6,8,33,1,0,0,1,0,0
2025-08-17,Jugo Natural,Bebidas,141,2.0,282.0,6,8,33,1,0,0,1,0,25
2025-08-17,Ensalada César,Acompañamientos,49,5.0,245.0,6,8,33,1,0,0,1,0,0
2025-08-17,Hot Dog,Platos,87,3.0,261.0,6,8,33,1,0,0,1,0,15
2025-08-17,Brownie,Postres,81,2.5,202.5,6,8,33,1,0,0,1,0,0
2025-08-18,Hamburguesa Clásica,Platos,37,4.5,166.5,0,8,34,0,0,0,1,0,0
2025-08-18,Hamburguesa Especial,Platos,21,6.5,136.5,0,8,34,0,0,0,1,0,0
2025-08-18,Pizza Familiar,Platos,34,12.0,408.0,0,8,34,0,0,0,1,1,0
2025-08-18,Pizza Personal,Platos,26,7.0,182.0,0,8,34,0,0,0,1,0,0
2025-08-18,Papas Fritas,Acompañamientos,45,2.5,112.5,0,8,34,0,0,0,1,0,0
2025-08-18,Papas con Queso,Acompañamientos,20,3.5,70.0,0,8,34,0,0,0,1,0,0
2025-08-18,Pollo Broaster,Platos,21,6.5,136.5,0,8,34,0,0,0,1,0,30
2025-08-18,Alitas BBQ,Acompañamientos,16,8.0,128.0,0,8,34,0,0,0,1,0,0
2025-08-18,Gaseosa,Bebidas,63,1.5,94.5,0,8,34,0,0,0,1,0,0
2025-08-18,Jugo Natural,Bebidas,35,2.0,70.0,0,8,34,0,0,0,1,0,0
2025-08-18,Ensalada César,Acompañamientos,17,5.0,85.0,0,8,34,0,0,0,1,0,0
2025-08-18,Hot Dog,Platos,17,3.0,51.0,0,8,34,0,0,0,1,0,0
2025-08-18,Brownie,Postres,19,2.5,47.5,0,8,34,0,0,0,1,0,0
2025-08-19,Hamburguesa Clásica,Platos,82,4.5,369.0,1,8,34,0,0,0,1,0,10
2025-08-19,Hamburguesa Especial,Platos,24,6.5,156.0,1,8,34,0,0,0,1,0,0
2025-08-19,Pizza Familiar,Platos,34,12.0,408.0,1,8,34,0,0,0,1,0,30
2025-08-19,Pizza Personal,Platos,29,7.0,203.0,1,8,34,0,0,0,1,0,0
2025-08-19,Papas Fritas,Acompañamientos,59,2.5,147.5,1,8,34,0,0,0,1,0,0
2025-08-19,Papas con Queso,Acompañamientos,35,3.5,122.5,1,8,34,0,0,0,1,0,0
2025-08-19,Pollo Broaster,Platos,52,6.5,338.0,1,8,34,0,0,0,1,0,30
2025-08-19,Alitas BBQ,Acompañamientos,26,8.0,208.0,1,8,34,0,0,0,1,0,0
2025-08-19,Gaseosa,Bebidas,111,1.5,166.5,1,8,34,0,0,0,1,0,0
2025-08-19,Jugo Natural,Bebidas,55,2.0,110.0,1,8,34,0,0,0,1,0,0
2025-08-19,Ensalada César,Acompañamientos,30,5.0,150.0,1,8,34,0,0,0,1,1,0
2025-08-19,Hot Dog,Platos,29,3.0,87.0,1,8,34,0,0,0,1,0,0
2025-08-19,Brownie,Postres,22,2.5,55.0,1,8,34,0,0,0,1,0,0
2025-08-20,Hamburguesa Clásica,Platos,35,4.5,157.5,2,8,34,0,0,0,1,0,0
2025-08-20,Hamburguesa Especial,Platos,28,6.5,182.0,2,8,34,0,0,0,1,0,0
2025-08-20,Pizza Familiar,Platos,20,12.0,240.0,2,8,34,0,0,0,1,0,0
2025-08-20,Pizza Personal,Platos,26,7.0,182.0,2,8,34,0,0,0,1,0,0
2025-08-20,Papas Fritas,Acompañamientos,51,2.5,127.5,2,8,34,0,0,0,1,0,0
2025-08-20,Papas con Queso,Acompañamientos,53,3.5,185.5,2,8,34,0,0,0,1,1,0
2025-08-20,Pollo Broaster,Platos,26,6.5,169.0,2,8,34,0,0,0,1,0,0
2025-08-20,Alitas BBQ,Acompañamientos,20,8.0,160.0,2,8,34,0,0,0,1,0,0
2025-08-20,Gaseosa,Bebidas,68,1.5,102.0,2,8,34,0,0,0,1,0,0
2025-08-20,Jugo Natural,Bebidas,38,2.0,76.0,2,8,34,0,0,0,1,0,0
2025-08-20,Ensalada César,Acompañamientos,33,5.0,165.0,2,8,34,0,0,0,1,1,0
2025-08-20,Hot Dog,Platos,22,3.0,66.0,2,8,34,0,0,0,1,0,0
2025-08-20,Brownie,Postres,24,2.5,60.0,2,8,34,0,0,0,1,0,0
2025-08-21,Hamburguesa Clásica,Platos,48,4.5,216.0,3,8,34,0,0,0,1,0,0
2025-08-21,Hamburguesa Especial,Platos,28,6.5,182.0,3,8,34,0,0,0,1,0,0
2025-08-21,Pizza Familiar,Platos,20,12.0,240.0,3,8,34,0,0,0,1,0,0
2025-08-21,Pizza Personal,Platos,28,7.0,196.0,3,8,34,0,0,0,1,0,0
2025-08-21,Papas Fritas,Acompañamientos,63,2.5,157.5,3,8,34,0,0,0,1,0,0
2025-08-21,Papas con Queso,Acompañamientos,31,3.5,108.5,3,8,34,0,0,0,1,0,0
2025-08-21,Pollo Broaster,Platos,25,6.5,162.5,3,8,34,0,0,0,1,0,0
2025-08-21,Alitas BBQ,Acompañamientos,18,8.0,144.0,3,8,34,0,0,0,1,0,20
2025-08-21,Gaseosa,Bebidas,67,1.5,100.5,3,8,34,0,0,0,1,0,0
2025-08-21,Jugo Natural,Bebidas,50,2.0,100.0,3,8,34,0,0,0,1,0,0
2025-08-21,Ensalada César,Acompañamientos,20,5.0,100.0,3,8,34,0,0,0,1,0,0
2025-08-21,Hot Dog,Platos,21,3.0,63.0,3,8,34,0,0,0,1,0,0
2025-08-21,Brownie,Postres,15,2.5,37.5,3,8,34,0,0,0,1,0,0
2025-08-22,Hamburguesa Clásica,Platos,63,4.5,283.5,4,8,34,0,0,0,0,0,0
2025-08-22,Hamburguesa Especial,Platos,41,6.5,266.5,4,8,34,0,0,0,0,0,30
2025-08-22,Pizza Familiar,Platos,39,12.0,468.0,4,8,34,0,0,0,0,0,0
2025-08-22,Pizza Personal,Platos,56,7.0,392.0,4,8,34,0,0,0,0,0,20
2025-08-22,Papas Fritas,Acompañamientos,62,2.5,155.0,4,8,34,0,0,0,0,0,0
2025-08-22,Papas con Queso,Acompañamientos,50,3.5,175.0,4,8,34,0,0,0,0,1,0
2025-08-22,Pollo Broaster,Platos,59,6.5,383.5,4,8,34,0,0,0,0,1,0
2025-08-22,Alitas BBQ,Acompañamientos,38,8.0,304.0,4,8,34,0,0,0,0,0,25
2025-08-22,Gaseosa,Bebidas,103,1.5,154.5,4,8,34,0,0,0,0,0,30
2025-08-22,Jugo Natural,Bebidas,52,2.0,104.0,4,8,34,0,0,0,0,0,0
2025-08-22,Ensalada César,Acompañamientos,20,5.0,100.0,4,8,34,0,0,0,0,0,0
2025-08-22,Hot Dog,Platos,25,3.0,75.0,4,8,34,0,0,0,0,0,0
2025-08-22,Brownie,Postres,23,2.5,57.5,4,8,34,0,0,0,0,0,0
2025-08-23,Hamburguesa Clásica,Platos,100,4.5,450.0,5,8,34,1,0,0,0,0,0
2025-08-23,Hamburguesa Especial,Platos,60,6.5,390.0,5,8,34,1,0,0,0,0,0
2025-08-23,Pizza Familiar,Platos,71,12.0,852.0,5,8,34,1,0,0,0,0,0
2025-08-23,Pizza Personal,Platos,80,7.0,560.0,5,8,34,1,0,0,0,0,0
2025-08-23,Papas Fritas,Acompañamientos,122,2.5,305.0,5,8,34,1,0,0,0,0,0
2025-08-23,Papas con Queso,Acompañamientos,59,3.5,206.5,5,8,34,1,0,0,0,0,0
2025-08-23,Pollo Broaster,Platos,76,6.5,494.0,5,8,34,1,0,0,0,1,0
